Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Customer Lifetime Value,Seasonality Score,Cluster,Purchase Target
3659,28,0,T-shirt,1,72,Mississippi,1,Magenta,0,4.6,0,Cash,Standard,No,No,18,PayPal,14.0,1296,0.0,3,0
3660,27,0,Sandals,2,77,Illinois,2,Gray,0,4.9,0,Bank Transfer,Store Pickup,No,No,46,Bank Transfer,365.0,3542,0.0,0,0
3661,19,0,Shoes,2,74,Arkansas,0,Indigo,3,3.1,0,Venmo,2-Day Shipping,No,No,13,Bank Transfer,14.0,962,42.0,3,0
3662,63,0,Sandals,2,39,Kansas,2,White,3,3.5,0,Cash,Next Day Air,No,No,5,Credit Card,14.0,195,42.0,3,0
3663,69,0,Shorts,1,80,Rhode Island,1,Indigo,1,4.9,0,Venmo,Next Day Air,No,No,11,Debit Card,7.0,880,7.0,3,0
3664,65,0,Backpack,0,59,Florida,1,Green,2,4.4,0,Cash,Express,No,No,49,Credit Card,7.0,2891,14.0,0,0
3665,63,0,Jacket,3,68,Missouri,1,Turquoise,0,4.4,0,Cash,Store Pickup,No,No,1,Debit Card,14.0,68,0.0,3,0
3666,28,0,Socks,1,77,North Carolina,1,Peach,0,3.4,0,Credit Card,Next Day Air,No,No,11,Credit Card,30.0,847,21.0,3,0
3667,67,0,Jewelry,0,50,Alabama,1,Olive,3,3.0,0,Credit Card,2-Day Shipping,No,No,47,Cash,30.0,2350,21.0,0,0
3668,51,0,Pants,1,45,Washington,0,Cyan,0,2.6,0,Credit Card,Next Day Air,No,No,20,Venmo,30.0,900,0.0,3,0
3669,59,0,Blouse,1,71,Michigan,3,Magenta,2,3.2,0,PayPal,Store Pickup,No,No,18,Venmo,365.0,1278,730.0,2,1
3670,25,0,Socks,1,52,Washington,2,Silver,0,4.6,0,Credit Card,Store Pickup,No,No,43,PayPal,30.0,2236,21.0,0,0
3671,31,0,Shoes,2,50,Vermont,2,White,3,3.8,0,Cash,Free Shipping,No,No,4,PayPal,30.0,200,21.0,3,0
3672,62,0,Handbag,0,66,Illinois,0,Pink,2,4.8,0,Bank Transfer,2-Day Shipping,No,No,20,Venmo,30.0,1320,21.0,3,0
3673,51,0,Sandals,2,81,New York,2,Pink,0,4.5,0,Venmo,Free Shipping,No,No,7,PayPal,30.0,567,0.0,3,0
3674,32,0,Socks,1,28,Rhode Island,1,Pink,2,4.2,0,Debit Card,2-Day Shipping,No,No,31,Bank Transfer,14.0,868,28.0,3,0
3675,35,0,Handbag,0,65,Washington,1,Blue,3,2.7,0,Venmo,2-Day Shipping,No,No,41,Venmo,14.0,2665,42.0,0,0
3676,70,0,Hat,0,80,Virginia,1,White,3,4.5,0,Cash,Express,No,No,3,Bank Transfer,30.0,240,90.0,3,0
3677,19,0,Jewelry,0,94,Wisconsin,2,Teal,1,4.9,0,PayPal,Free Shipping,No,No,16,PayPal,30.0,1504,30.0,3,0
3678,32,0,Backpack,0,30,Michigan,1,Gray,0,2.8,0,Cash,Standard,No,No,43,Cash,365.0,1290,0.0,3,0
3679,56,0,Shirt,1,45,Texas,2,Beige,0,3.5,0,Debit Card,Standard,No,No,29,Bank Transfer,14.0,1305,0.0,3,0
3680,53,0,Coat,3,91,Idaho,1,Violet,2,2.5,0,PayPal,Store Pickup,No,No,5,Cash,30.0,455,21.0,3,0
3681,22,0,Sunglasses,0,36,Iowa,2,Blue,3,2.9,0,Venmo,Standard,No,No,30,Debit Card,30.0,1080,21.0,3,0
3682,26,0,Gloves,0,73,Connecticut,3,Magenta,0,4.2,0,PayPal,Next Day Air,No,No,33,Debit Card,30.0,2409,0.0,0,0
3683,42,0,Shirt,1,60,Wyoming,1,Maroon,0,4.6,0,Venmo,Store Pickup,No,No,46,Venmo,30.0,2760,21.0,0,0
3684,30,0,Socks,1,77,Mississippi,1,Purple,3,3.0,0,Bank Transfer,Free Shipping,No,No,17,Venmo,14.0,1309,42.0,3,0
3685,29,0,Skirt,1,86,Pennsylvania,0,Charcoal,1,4.4,0,PayPal,Free Shipping,No,No,47,Credit Card,30.0,4042,21.0,0,0
3686,47,0,Shorts,1,42,Tennessee,0,Red,2,2.6,0,PayPal,Standard,No,No,17,Cash,30.0,714,21.0,3,0
3687,59,0,Sandals,2,70,Louisiana,1,Charcoal,1,4.8,0,PayPal,Free Shipping,No,No,17,Cash,30.0,1190,21.0,3,0
3688,34,0,Shirt,1,44,Arkansas,0,Lavender,2,2.9,0,PayPal,Next Day Air,No,No,28,Bank Transfer,30.0,1232,21.0,3,0
3689,52,0,Sunglasses,0,91,West Virginia,0,White,1,3.0,0,Venmo,Next Day Air,No,No,8,Cash,30.0,728,30.0,3,0
3690,47,0,Jewelry,0,30,South Carolina,0,Red,0,4.5,0,Cash,Standard,No,No,8,Bank Transfer,30.0,240,21.0,3,0
3691,24,0,Blouse,1,23,Kansas,2,Violet,0,3.7,0,Venmo,Store Pickup,No,No,4,Bank Transfer,30.0,92,21.0,3,1
3692,63,0,Sandals,2,21,Michigan,3,Orange,2,4.8,0,Credit Card,Next Day Air,No,No,24,PayPal,7.0,504,14.0,3,0
3693,59,0,Coat,3,34,Alabama,0,Turquoise,1,4.8,0,Venmo,Free Shipping,No,No,29,Cash,14.0,986,14.0,3,0
3694,66,0,Blouse,1,46,South Dakota,1,Violet,2,4.7,0,Debit Card,2-Day Shipping,No,No,10,Venmo,7.0,460,14.0,3,1
3695,45,0,Sweater,1,41,Rhode Island,1,Blue,3,2.6,0,Venmo,Express,No,No,11,PayPal,30.0,451,21.0,3,0
3696,38,0,Skirt,1,33,Florida,1,White,0,4.6,0,Bank Transfer,Standard,No,No,18,Bank Transfer,14.0,594,0.0,3,0
3697,63,0,Blouse,1,48,Connecticut,0,Turquoise,0,3.4,0,Venmo,Next Day Air,No,No,26,Bank Transfer,365.0,1248,0.0,3,1
3698,55,0,Hoodie,1,66,Pennsylvania,0,Pink,3,3.0,0,PayPal,Standard,No,No,39,Cash,7.0,2574,21.0,0,0
3699,25,0,Skirt,1,54,California,3,Maroon,1,4.0,0,Credit Card,2-Day Shipping,No,No,4,Venmo,365.0,216,365.0,2,0
3700,51,0,Backpack,0,55,Oklahoma,1,Olive,0,2.6,0,Cash,Store Pickup,No,No,24,Bank Transfer,7.0,1320,0.0,3,0
3701,28,0,Handbag,0,84,North Dakota,3,Charcoal,2,3.4,0,Credit Card,Store Pickup,No,No,2,Bank Transfer,30.0,168,21.0,3,0
3702,46,0,Sandals,2,66,New Mexico,1,Charcoal,1,4.5,0,Cash,Store Pickup,No,No,36,Cash,365.0,2376,365.0,2,0
3703,58,0,Shoes,2,65,South Carolina,1,Indigo,1,2.7,0,PayPal,Store Pickup,No,No,36,Venmo,7.0,2340,7.0,0,0
3704,30,0,Sandals,2,83,Michigan,2,Teal,0,2.9,0,Bank Transfer,Standard,No,No,23,PayPal,30.0,1909,21.0,3,0
3705,68,0,Sunglasses,0,61,Missouri,0,Black,3,4.0,0,PayPal,Store Pickup,No,No,36,Credit Card,30.0,2196,21.0,0,0
3706,28,0,Skirt,1,65,Colorado,0,Teal,2,3.2,0,PayPal,Free Shipping,No,No,2,Debit Card,365.0,130,730.0,2,0
3707,26,0,Sandals,2,55,Kansas,1,Green,1,4.0,0,Credit Card,Store Pickup,No,No,17,Cash,30.0,935,21.0,3,0
3708,35,0,Gloves,0,79,Illinois,1,Gold,0,3.4,0,Bank Transfer,2-Day Shipping,No,No,19,Venmo,7.0,1501,0.0,3,0
3709,40,0,Hoodie,1,96,South Carolina,1,Red,0,4.9,0,Bank Transfer,Express,No,No,41,PayPal,30.0,3936,0.0,0,0
3710,31,0,Socks,1,43,Utah,1,Silver,0,3.6,0,Debit Card,Free Shipping,No,No,27,PayPal,30.0,1161,21.0,3,0
3711,60,0,Jewelry,0,40,Hawaii,1,Yellow,2,3.6,0,PayPal,2-Day Shipping,No,No,32,Bank Transfer,14.0,1280,28.0,3,0
3712,69,0,Hat,0,62,Texas,3,Peach,0,3.2,0,Cash,Free Shipping,No,No,33,Cash,365.0,2046,0.0,0,0
3713,51,0,Blouse,1,72,Oregon,1,Turquoise,1,3.7,0,Venmo,2-Day Shipping,No,No,24,PayPal,30.0,1728,21.0,3,1
3714,49,0,Shoes,2,87,Arizona,1,Peach,1,2.6,0,Cash,Express,No,No,31,Debit Card,30.0,2697,21.0,0,0
3715,18,0,Hat,0,31,New York,2,Peach,3,3.9,0,Cash,Express,No,No,35,Credit Card,7.0,1085,21.0,3,0
3716,63,0,Sunglasses,0,34,Nebraska,2,Orange,0,3.4,0,Credit Card,Free Shipping,No,No,2,Bank Transfer,30.0,68,0.0,3,0
3717,57,0,Shirt,1,53,Vermont,1,Charcoal,0,3.4,0,Bank Transfer,Next Day Air,No,No,42,Debit Card,30.0,2226,21.0,0,0
3718,45,0,T-shirt,1,85,Maryland,3,White,2,4.2,0,Venmo,Express,No,No,47,Bank Transfer,30.0,3995,21.0,0,0
3719,36,0,Pants,1,50,Tennessee,0,Turquoise,0,2.9,0,Credit Card,Standard,No,No,44,Bank Transfer,30.0,2200,21.0,0,0
3720,20,0,Pants,1,91,Pennsylvania,1,Red,2,4.1,0,Cash,Free Shipping,No,No,8,Bank Transfer,30.0,728,21.0,3,0
3721,21,0,Hat,0,56,South Carolina,1,Peach,0,3.6,0,Debit Card,Free Shipping,No,No,13,Credit Card,30.0,728,21.0,3,0
3722,62,0,Coat,3,60,Connecticut,0,Pink,0,4.0,0,Credit Card,Next Day Air,No,No,10,Cash,365.0,600,0.0,3,0
3723,23,0,Jacket,3,34,Kentucky,3,Yellow,0,4.0,0,PayPal,Standard,No,No,1,Credit Card,14.0,34,0.0,3,0
3724,26,0,Sandals,2,30,Rhode Island,1,Beige,1,3.6,0,Venmo,Free Shipping,No,No,1,Debit Card,30.0,30,30.0,3,0
3725,30,0,Gloves,0,71,Colorado,0,Green,3,3.1,0,PayPal,Express,No,No,18,Bank Transfer,365.0,1278,1095.0,2,0
3726,18,0,Dress,1,100,Oklahoma,2,Turquoise,3,4.4,0,Bank Transfer,Next Day Air,No,No,2,PayPal,365.0,200,1095.0,2,0
3727,47,0,Belt,0,85,Idaho,3,Orange,0,4.3,0,Debit Card,Next Day Air,No,No,36,Debit Card,30.0,3060,21.0,0,0
3728,41,0,Socks,1,83,Maine,1,Gold,2,3.5,0,Credit Card,Next Day Air,No,No,17,Debit Card,30.0,1411,21.0,3,0
3729,62,0,Jacket,3,31,Vermont,0,Red,3,3.0,0,Credit Card,Standard,No,No,1,Debit Card,365.0,31,1095.0,2,0
3730,28,0,Boots,2,82,Rhode Island,1,Teal,1,4.7,0,Bank Transfer,2-Day Shipping,No,No,50,Cash,30.0,4100,21.0,0,0
3731,46,0,Shirt,1,79,Florida,1,Teal,2,2.5,0,Bank Transfer,2-Day Shipping,No,No,3,Credit Card,30.0,237,21.0,3,0
3732,54,0,Hat,0,62,West Virginia,1,Lavender,1,3.1,0,Credit Card,2-Day Shipping,No,No,45,PayPal,30.0,2790,21.0,0,0
3733,36,0,Shoes,2,92,Indiana,0,Pink,1,3.3,0,PayPal,Free Shipping,No,No,28,PayPal,365.0,2576,365.0,2,0
3734,25,0,Socks,1,58,Illinois,1,Maroon,0,4.7,0,Bank Transfer,Next Day Air,No,No,6,Debit Card,30.0,348,21.0,3,0
3735,38,0,Hoodie,1,88,California,1,Beige,1,3.4,0,Venmo,Next Day Air,No,No,33,Debit Card,30.0,2904,21.0,0,0
3736,38,0,Sandals,2,44,Massachusetts,0,Orange,1,3.1,0,Cash,2-Day Shipping,No,No,29,PayPal,365.0,1276,365.0,2,0
3737,42,0,Jeans,1,56,Idaho,1,Red,1,4.6,0,Cash,Store Pickup,No,No,2,PayPal,30.0,112,21.0,3,0
3738,19,0,Jewelry,0,23,Kentucky,2,Maroon,3,4.9,0,Debit Card,Free Shipping,No,No,43,PayPal,30.0,989,21.0,3,0
3739,34,0,Shorts,1,45,Delaware,1,Brown,1,2.7,0,Credit Card,Free Shipping,No,No,48,Cash,14.0,2160,14.0,0,0
3740,38,0,Sunglasses,0,31,Idaho,1,Olive,0,4.2,0,Bank Transfer,Free Shipping,No,No,43,Credit Card,7.0,1333,0.0,3,0
3741,42,0,Pants,1,96,Virginia,1,Silver,2,2.6,0,Cash,Store Pickup,No,No,26,Debit Card,30.0,2496,21.0,0,0
3742,58,0,Shirt,1,96,Arizona,1,Purple,1,3.2,0,Venmo,2-Day Shipping,No,No,26,Debit Card,30.0,2496,21.0,0,0
3743,56,0,Shirt,1,80,Maryland,1,Gray,0,4.4,0,Debit Card,Standard,No,No,50,Credit Card,30.0,4000,21.0,0,0
3744,62,0,Pants,1,28,Idaho,0,Cyan,0,3.6,0,Credit Card,Free Shipping,No,No,36,Debit Card,30.0,1008,21.0,3,0
3745,24,0,Hoodie,1,51,New Jersey,1,Gray,2,2.7,0,Venmo,Next Day Air,No,No,26,Bank Transfer,14.0,1326,28.0,3,0
3746,60,0,Socks,1,41,Washington,0,Gold,1,4.3,0,Bank Transfer,Express,No,No,2,Debit Card,30.0,82,30.0,3,0
3747,53,0,Coat,3,99,Idaho,3,Cyan,2,2.6,0,Debit Card,Next Day Air,No,No,49,PayPal,30.0,4851,60.0,0,0
3748,26,0,Sweater,1,53,Rhode Island,0,Olive,1,4.3,0,Credit Card,Store Pickup,No,No,32,Bank Transfer,30.0,1696,21.0,3,0
3749,34,0,Backpack,0,25,Delaware,1,Violet,0,3.9,0,PayPal,2-Day Shipping,No,No,3,Venmo,365.0,75,0.0,3,0
3750,24,0,Blouse,1,95,Alaska,0,Yellow,3,2.9,0,Debit Card,2-Day Shipping,No,No,38,Venmo,30.0,3610,21.0,0,1
3751,42,0,Hoodie,1,88,Arizona,1,Gold,0,3.1,0,Debit Card,Free Shipping,No,No,5,PayPal,30.0,440,0.0,3,0
3752,36,0,Jewelry,0,97,Alabama,2,Silver,0,4.2,0,Cash,Free Shipping,No,No,8,Credit Card,30.0,776,21.0,3,0
3753,24,0,Coat,3,81,Washington,0,Pink,3,4.1,0,Debit Card,2-Day Shipping,No,No,43,Venmo,7.0,3483,21.0,0,0
3754,39,0,Sunglasses,0,26,Louisiana,2,Turquoise,3,4.2,0,Bank Transfer,Next Day Air,No,No,22,Bank Transfer,14.0,572,42.0,3,0
3755,46,0,Shoes,2,41,Nebraska,1,Turquoise,2,4.4,0,PayPal,Express,No,No,10,Cash,30.0,410,21.0,3,0
3756,64,0,Skirt,1,93,Pennsylvania,1,Peach,0,3.4,0,Bank Transfer,Free Shipping,No,No,26,Credit Card,30.0,2418,0.0,0,0
3757,64,0,Skirt,1,69,South Carolina,0,Teal,1,4.8,0,Credit Card,Express,No,No,42,Debit Card,30.0,2898,21.0,0,0
3758,61,0,Skirt,1,44,California,0,Red,0,4.5,0,Debit Card,2-Day Shipping,No,No,33,Cash,7.0,1452,0.0,3,0
3759,61,0,Sandals,2,54,Indiana,2,Black,1,2.7,0,Cash,Store Pickup,No,No,23,Bank Transfer,30.0,1242,21.0,3,0
3760,44,0,Sneakers,2,61,Missouri,1,Pink,1,3.5,0,Credit Card,Store Pickup,No,No,30,Venmo,30.0,1830,21.0,3,0
3761,65,0,Socks,1,80,Connecticut,1,Peach,0,3.1,0,PayPal,Next Day Air,No,No,36,PayPal,7.0,2880,0.0,0,0
3762,60,0,Backpack,0,30,Nevada,1,Green,2,2.8,0,Venmo,Next Day Air,No,No,3,Venmo,30.0,90,21.0,3,0
3763,65,0,Shorts,1,94,New York,0,Green,0,2.9,0,Venmo,Store Pickup,No,No,13,PayPal,365.0,1222,0.0,3,0
3764,27,0,Shirt,1,24,Oklahoma,3,Red,3,4.5,0,PayPal,Standard,No,No,38,Cash,30.0,912,21.0,3,0
3765,36,0,Socks,1,21,South Dakota,1,Maroon,0,3.5,0,PayPal,Next Day Air,No,No,19,Venmo,30.0,399,0.0,3,0
3766,22,0,Jewelry,0,52,Missouri,1,Green,2,4.3,0,Cash,Standard,No,No,14,Bank Transfer,30.0,728,21.0,3,0
3767,62,0,Handbag,0,59,Texas,1,Black,0,4.9,0,Cash,Next Day Air,No,No,43,Debit Card,365.0,2537,0.0,0,0
3768,59,0,Shorts,1,51,New York,3,Black,2,3.1,0,Venmo,Free Shipping,No,No,10,Bank Transfer,14.0,510,28.0,3,0
3769,50,0,Sweater,1,35,Vermont,1,Yellow,3,4.0,0,PayPal,Free Shipping,No,No,34,Bank Transfer,30.0,1190,21.0,3,0
3770,51,0,Gloves,0,87,Arizona,0,Green,2,3.6,0,Cash,Standard,No,No,31,Venmo,365.0,2697,730.0,2,0
3771,23,0,Pants,1,42,Montana,0,Black,2,4.0,0,Credit Card,Store Pickup,No,No,34,Bank Transfer,7.0,1428,14.0,3,0
3772,21,0,T-shirt,1,86,Oklahoma,1,Red,3,2.6,0,Bank Transfer,Express,No,No,28,Venmo,30.0,2408,21.0,0,0
3773,44,0,Pants,1,26,New Hampshire,0,Yellow,0,3.1,0,Cash,Next Day Air,No,No,35,Cash,365.0,910,0.0,3,0
3774,25,0,Sweater,1,60,Wisconsin,1,Violet,2,3.5,0,Bank Transfer,Store Pickup,No,No,41,Cash,30.0,2460,21.0,0,0
3775,57,0,Gloves,0,83,Alaska,2,Cyan,3,3.9,0,Venmo,Standard,No,No,48,PayPal,14.0,3984,42.0,0,0
3776,41,0,Belt,0,63,South Dakota,2,Pink,1,2.7,0,Debit Card,2-Day Shipping,No,No,45,Cash,30.0,2835,21.0,0,0
3777,19,0,Sneakers,2,25,Alaska,0,Olive,1,4.1,0,Debit Card,Standard,No,No,10,Credit Card,14.0,250,14.0,3,0
3778,43,0,Shorts,1,65,Utah,1,Maroon,0,4.3,0,Debit Card,Express,No,No,9,Cash,7.0,585,0.0,3,0
3779,25,0,Sneakers,2,60,South Dakota,1,Cyan,0,2.9,0,PayPal,Free Shipping,No,No,30,Debit Card,365.0,1800,0.0,3,0
3780,60,0,Jeans,1,75,California,3,Lavender,1,4.0,0,Venmo,Express,No,No,45,PayPal,365.0,3375,365.0,2,0
3781,54,0,Sneakers,2,57,Mississippi,0,Yellow,0,4.1,0,Bank Transfer,Free Shipping,No,No,41,Venmo,30.0,2337,21.0,0,0
3782,52,0,Boots,2,99,Tennessee,1,Pink,3,3.7,0,Venmo,Standard,No,No,40,PayPal,14.0,3960,42.0,0,0
3783,40,0,Jacket,3,45,Alabama,0,Orange,1,2.8,0,Cash,Free Shipping,No,No,42,PayPal,14.0,1890,14.0,3,0
3784,39,0,Gloves,0,66,Maine,3,Orange,2,3.2,0,Cash,Free Shipping,No,No,17,Debit Card,14.0,1122,28.0,3,0
3785,54,0,Socks,1,53,Virginia,1,Violet,3,4.5,0,Cash,Next Day Air,No,No,4,Venmo,365.0,212,1095.0,2,0
3786,64,0,Jeans,1,94,New Hampshire,0,Lavender,3,3.8,0,Debit Card,Standard,No,No,6,Cash,30.0,564,90.0,3,0
3787,31,0,Boots,2,47,Tennessee,0,Yellow,0,3.6,0,Venmo,2-Day Shipping,No,No,22,Venmo,7.0,1034,0.0,3,0
3788,37,0,Blouse,1,80,New York,1,Pink,0,3.6,0,PayPal,2-Day Shipping,No,No,46,PayPal,30.0,3680,21.0,0,1
3789,43,0,Hat,0,65,Kansas,3,Teal,1,3.2,0,Cash,Next Day Air,No,No,27,Debit Card,30.0,1755,30.0,3,0
3790,56,0,Shirt,1,75,North Dakota,1,Magenta,2,3.8,0,Debit Card,Express,No,No,18,Bank Transfer,30.0,1350,21.0,3,0
3791,27,0,Handbag,0,45,Alaska,3,Beige,2,4.4,0,Venmo,Standard,No,No,31,Credit Card,7.0,1395,14.0,3,0
3792,40,0,Sunglasses,0,51,Texas,1,Gray,1,3.7,0,Credit Card,Store Pickup,No,No,1,Venmo,7.0,51,7.0,3,0
3793,43,0,Scarf,0,58,Massachusetts,2,Turquoise,2,2.6,0,Credit Card,Express,No,No,2,PayPal,14.0,116,28.0,3,0
3794,62,0,Sunglasses,0,20,Delaware,1,Pink,0,4.0,0,Cash,Standard,No,No,46,Bank Transfer,365.0,920,0.0,3,0
3795,44,0,Scarf,0,82,South Dakota,1,Violet,2,3.6,0,Debit Card,2-Day Shipping,No,No,27,Venmo,7.0,2214,14.0,0,0
3796,45,0,Gloves,0,92,Arkansas,1,Charcoal,1,2.5,0,Bank Transfer,Express,No,No,3,Cash,7.0,276,7.0,3,0
3797,40,0,Shorts,1,81,Utah,1,Lavender,0,3.2,0,Credit Card,Free Shipping,No,No,47,Bank Transfer,30.0,3807,21.0,0,0
3798,68,0,Sunglasses,0,44,California,1,Gray,2,2.5,0,Venmo,Next Day Air,No,No,20,Cash,30.0,880,21.0,3,0
3799,63,0,Jewelry,0,72,Rhode Island,2,Brown,3,3.2,0,Credit Card,Next Day Air,No,No,23,Credit Card,365.0,1656,1095.0,2,0
3800,60,0,Jacket,3,26,Oklahoma,0,Violet,3,2.6,0,PayPal,Store Pickup,No,No,13,Credit Card,30.0,338,90.0,3,0
3801,19,0,Sweater,1,26,Vermont,1,Turquoise,0,4.8,0,Venmo,Next Day Air,No,No,12,Venmo,30.0,312,21.0,3,0
3802,26,0,Blouse,1,84,Kentucky,1,Peach,1,5.0,0,PayPal,Store Pickup,No,No,36,PayPal,14.0,3024,14.0,0,1
3803,70,0,Scarf,0,72,Illinois,2,Turquoise,1,3.2,0,Bank Transfer,2-Day Shipping,No,No,1,Bank Transfer,30.0,72,30.0,3,0
3804,48,0,Handbag,0,55,Connecticut,1,Violet,1,3.6,0,Credit Card,Standard,No,No,14,Debit Card,7.0,770,7.0,3,0
3805,37,0,Hat,0,77,Florida,1,Olive,0,2.7,0,Venmo,2-Day Shipping,No,No,45,Cash,365.0,3465,0.0,0,0
3806,48,0,Scarf,0,57,New Jersey,1,Green,0,3.1,0,Debit Card,Standard,No,No,31,Credit Card,30.0,1767,21.0,3,0
3807,18,0,Boots,2,71,Missouri,1,Teal,1,3.0,0,Cash,Standard,No,No,41,PayPal,7.0,2911,7.0,0,0
3808,38,0,Blouse,1,39,Michigan,0,Peach,1,2.9,0,PayPal,Next Day Air,No,No,36,PayPal,365.0,1404,365.0,2,1
3809,33,0,Socks,1,28,Washington,1,Pink,3,4.7,0,Venmo,Express,No,No,6,Debit Card,30.0,168,21.0,3,0
3810,57,0,Shoes,2,33,New York,2,Maroon,3,3.7,0,Bank Transfer,Standard,No,No,28,Credit Card,365.0,924,1095.0,2,0
3811,46,0,Skirt,1,79,Wisconsin,0,Peach,0,3.9,0,Debit Card,Free Shipping,No,No,29,Venmo,30.0,2291,0.0,0,0
3812,46,0,Belt,0,30,Idaho,1,Maroon,3,4.0,0,Venmo,Standard,No,No,14,Cash,30.0,420,90.0,3,0
3813,50,0,Skirt,1,75,Michigan,1,Pink,1,2.8,0,PayPal,Next Day Air,No,No,7,Bank Transfer,30.0,525,21.0,3,0
3814,61,0,Pants,1,89,Georgia,1,Orange,2,4.1,0,Credit Card,Express,No,No,31,Venmo,30.0,2759,21.0,0,0
3815,45,0,Dress,1,95,Michigan,1,Orange,3,4.2,0,Credit Card,Free Shipping,No,No,26,Bank Transfer,30.0,2470,21.0,0,0
3816,32,0,Hat,0,44,Maine,1,Brown,0,4.3,0,Venmo,Express,No,No,12,Venmo,14.0,528,0.0,3,0
3817,29,0,Coat,3,86,Maryland,2,Silver,2,4.3,0,Debit Card,Store Pickup,No,No,45,Credit Card,14.0,3870,28.0,0,0
3818,66,0,Scarf,0,91,Missouri,1,Magenta,0,2.6,0,Debit Card,Express,No,No,40,PayPal,365.0,3640,0.0,0,0
3819,70,0,Sneakers,2,41,Oregon,3,Indigo,3,3.8,0,Credit Card,Free Shipping,No,No,42,Cash,30.0,1722,90.0,3,0
3820,36,0,Pants,1,99,Arkansas,2,Gold,1,2.9,0,PayPal,Express,No,No,45,Cash,30.0,4455,21.0,0,0
3821,34,0,Belt,0,65,New Hampshire,1,Purple,3,5.0,0,Credit Card,Standard,No,No,34,Debit Card,30.0,2210,21.0,0,0
3822,20,0,Sneakers,2,48,Oregon,1,Gold,2,4.6,0,PayPal,Free Shipping,No,No,34,Credit Card,30.0,1632,21.0,3,0
3823,70,0,Hat,0,41,Kansas,2,Gold,1,3.2,0,Cash,Free Shipping,No,No,17,PayPal,30.0,697,21.0,3,0
3824,50,0,Shirt,1,42,California,1,Gold,2,3.0,0,Bank Transfer,Standard,No,No,27,Bank Transfer,7.0,1134,14.0,3,0
3825,54,0,Shorts,1,26,Georgia,1,Olive,2,4.0,0,Credit Card,Free Shipping,No,No,31,Credit Card,30.0,806,21.0,3,0
3826,49,0,Shorts,1,35,Hawaii,0,Green,0,4.1,0,Bank Transfer,Express,No,No,47,Debit Card,14.0,1645,0.0,3,0
3827,50,0,Jacket,3,31,Montana,1,Gray,2,4.0,0,Bank Transfer,Express,No,No,25,Bank Transfer,365.0,775,730.0,2,0
3828,62,0,Jewelry,0,73,Montana,1,Red,2,4.1,0,Cash,Standard,No,No,47,Cash,14.0,3431,28.0,0,0
3829,42,0,Blouse,1,82,Mississippi,1,Charcoal,1,3.4,0,Venmo,Free Shipping,No,No,8,Cash,7.0,656,7.0,3,1
3830,69,0,Pants,1,32,Washington,1,Indigo,1,2.9,0,Credit Card,Free Shipping,No,No,32,Debit Card,14.0,1024,14.0,3,0
3831,22,0,Hat,0,27,Pennsylvania,1,Indigo,2,3.0,0,PayPal,2-Day Shipping,No,No,33,Bank Transfer,30.0,891,21.0,3,0
3832,36,0,Backpack,0,86,Nevada,0,Silver,1,4.0,0,Venmo,Next Day Air,No,No,16,Debit Card,30.0,1376,21.0,3,0
3833,64,0,Boots,2,38,Kansas,3,Purple,3,4.8,0,PayPal,2-Day Shipping,No,No,27,Cash,7.0,1026,21.0,3,0
3834,44,0,Jacket,3,93,Arizona,0,Gray,2,4.6,0,Cash,Free Shipping,No,No,17,PayPal,30.0,1581,21.0,3,0
3835,43,0,Hoodie,1,59,Tennessee,1,Magenta,3,4.1,0,Debit Card,2-Day Shipping,No,No,17,Cash,30.0,1003,21.0,3,0
3836,58,0,Sandals,2,58,Pennsylvania,0,Silver,3,2.6,0,Credit Card,Express,No,No,28,PayPal,30.0,1624,21.0,3,0
3837,62,0,Skirt,1,84,Alaska,1,Violet,1,2.5,0,Venmo,Free Shipping,No,No,38,PayPal,14.0,3192,14.0,0,0
3838,45,0,Hoodie,1,100,New Mexico,1,Green,1,4.8,0,Debit Card,Free Shipping,No,No,33,Bank Transfer,14.0,3300,14.0,0,0
3839,47,0,Dress,1,25,Rhode Island,0,Green,2,4.2,0,Bank Transfer,Express,No,No,24,Venmo,30.0,600,21.0,3,0
3840,66,0,Sandals,2,29,Connecticut,1,Peach,1,3.9,0,PayPal,Free Shipping,No,No,14,Venmo,30.0,406,21.0,3,0
3841,30,0,Jeans,1,42,Idaho,1,Turquoise,1,3.7,0,Debit Card,Express,No,No,5,Venmo,14.0,210,14.0,3,0
3842,68,0,Jeans,1,57,Mississippi,0,Pink,0,4.2,0,Cash,2-Day Shipping,No,No,8,Bank Transfer,30.0,456,0.0,3,0
3843,35,0,Jacket,3,84,Colorado,0,Lavender,3,4.2,0,Cash,Next Day Air,No,No,42,Debit Card,30.0,3528,90.0,0,0
3844,64,0,Hat,0,71,Georgia,0,Silver,3,4.0,0,Venmo,Free Shipping,No,No,48,Venmo,30.0,3408,21.0,0,0
3845,30,0,Shorts,1,87,Montana,2,Cyan,0,5.0,0,Credit Card,Next Day Air,No,No,40,Venmo,30.0,3480,21.0,0,0
3846,58,0,Sweater,1,52,California,1,Green,3,4.9,0,Venmo,Standard,No,No,46,Venmo,365.0,2392,1095.0,2,0
